"","Address","nearest_hawkers","dist_to_nearest_hawkers","hawkers_1km"
"2574","309 JURONG EAST ST 32","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","0.35056658104037","2"
"2575","524 JURONG WEST ST 52","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.304491765679216","1"
"2576","557 JURONG WEST ST 42","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.48281666297432","1"
"2577","23 BENDEMEER RD","29 BENDEMEER ROAD BENDEMEER MARKET AND FOOD CENTRE SINGAPORE 330029","0.169702033617928","2"
"2578","63 KALLANG BAHRU","69 GEYLANG BAHRU GEYLANG BAHRU MARKET AND FOOD CENTRE SINGAPORE 330069","0.194327724237725","3"
"2579","97 GEYLANG BAHRU","69 GEYLANG BAHRU GEYLANG BAHRU MARKET AND FOOD CENTRE SINGAPORE 330069","0.255805060365532","3"
"2580","42 JLN BAHAGIA","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.504640632656216","3"
"2581","10 ST. GEORGE'S RD","29 BENDEMEER ROAD BENDEMEER MARKET AND FOOD CENTRE SINGAPORE 330029","0.506132277798876","3"
"2582","102 JLN DUSUN","127 LORONG 1 TOA PAYOH TOA PAYOH WEST MARKET AND FOOD COURT SINGAPORE 310127","1.14081599561904","0"
"2583","48A DORSET RD","41A CAMBRIDGE ROAD PEK KIO MARKET & FOOD CENTRE SINGAPORE 211041","0.206412153176604","2"
"2584","203 SERANGOON CTRL","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.42716230200693","0"
"2585","234 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","0.959967720941017","1"
"2586","245 SERANGOON AVE 2","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.19425442299581","0"
"2587","209 SERANGOON CTRL","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.28986917930956","0"
"2588","205 SERANGOON CTRL","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.37279882124962","0"
"2589","246 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.26522157845599","0"
"2590","105 TAMPINES ST 11","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.414819212085872","1"
"2591","469 TAMPINES ST 44","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.00308693043913","0"
"2592","223 TAMPINES ST 24","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.46718626423415","0"
"2593","443 TAMPINES ST 43","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.70343148042282","0"
"2594","470 TAMPINES ST 44","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","2.04843614617203","0"
"2595","428 TAMPINES ST 41","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.59912915619345","0"
"2596","20 LOR 7 TOA PAYOH","22 LORONG 7 TOA PAYOH KIM KEAT PALM MARKET AND FOOD CENTRE SINGAPORE 310022","0.0505143314826198","5"
"2597","83 LOR 2 TOA PAYOH","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","0.34369589760356","5"
"2598","92 LOR 4 TOA PAYOH","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","0.0453937027142456","6"
"2599","218 MARSILING CRES","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","10.3224036155201","0"
"2600","26 MARSILING DR","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","9.93278499428599","0"
"2601","108 WOODLANDS ST 13","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","8.94810004574406","0"
"2602","734 YISHUN AVE 5","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.47831308357458","0"
"2603","135 YISHUN ST 11","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.78811223077322","0"
"2604","263 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.14441295519497","0"
"2605","778 YISHUN AVE 2","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.65133601873767","0"
"2606","720 YISHUN ST 71","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.2216534720082","0"
"2607","288 YISHUN AVE 6","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.56313986184476","0"
"2608","277 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.35039637640174","0"
"2609","547 ANG MO KIO AVE 10","527 ANG MO KIO AVENUE 10 CHENG SAN MARKET AND COOKED FOOD CENTRE SINGAPORE 560527","0.447131047972271","2"
"2610","511 ANG MO KIO AVE 8","724 ANG MO KIO AVENUE 6 MARKET & HAWKER CENTRE (BLK 724 ANG MO KIO AVE 6) SINGAPORE 560724","0.434235209288504","3"
"2611","39 BEDOK STH RD","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.348533915595656","3"
"2612","520 BEDOK NTH AVE 1","511 BEDOK NORTH STREET 3 KAKI BUKIT 511 MARKET AND FOOD CENTRE SINGAPORE 460511","0.410187973136258","4"
"2613","549 BEDOK NTH AVE 1","538 BEDOK NORTH STREET 3 MARKET & HAWKER CENTRE (BLK 538 BEDOK NORTH STREET 3) SINGAPORE 460538","0.243554218438734","4"
"2614","158 BEDOK STH AVE 3","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.758451864394255","1"
"2615","623 BEDOK RESERVOIR RD","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.307114918720491","2"
"2616","118 BEDOK RESERVOIR RD","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.591364462477379","1"
"2617","170 BEDOK STH RD","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.676769700797999","1"
"2618","311 SHUNFU RD","320 SHUNFU ROAD DBS SHUNFU ROAD SINGAPORE 570320","0.285753850596374","1"
"2619","113 BISHAN ST 12","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","0.977989416810515","1"
"2620","106 BISHAN ST 12","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","0.868939981705754","2"
"2621","193 BISHAN ST 13","210 LORONG 8 TOA PAYOH BLK 210 LORONG 8 TOA PAYOH MARKET & FOOD CENTRE SINGAPORE 310210","1.0357035755029","0"
"2622","197 BISHAN ST 13","210 LORONG 8 TOA PAYOH BLK 210 LORONG 8 TOA PAYOH MARKET & FOOD CENTRE SINGAPORE 310210","1.08971322890319","0"
"2623","118 BT BATOK WEST AVE 6","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.2155936831314","0"
"2624","315 BT BATOK ST 32","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.09335727999567","0"
"2625","234 BT BATOK EAST AVE 5","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.06663306876682","0"
"2626","369 BT BATOK ST 31","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.36487054295527","0"
"2627","362 BT BATOK ST 31","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.36918641813716","0"
"2628","1 DELTA AVE","70 ZION ROAD ZION RIVERSIDE FOOD CENTRE SINGAPORE 247792","0.291426700883688","3"
"2629","2 DELTA AVE","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.331732632379071","4"
"2630","113 DEPOT RD","6 JALAN BUKIT MERAH UOB JALAN BUKIT MERAH SINGAPORE 150006","0.622991318590679","4"
"2631","4 TG PAGAR PLAZA","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.0921006232398731","5"
"2632","12 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.47457097535546","0"
"2633","349 CLEMENTI AVE 2","353 CLEMENTI AVENUE 2 CLEMENTI AVE 2 MARKET/COOKED FOOD CENTRE SINGAPORE 120353","0.178641553921076","2"
"2634","606 CLEMENTI WEST ST 1","726 CLEMENTI WEST STREET 2 MARKET & HAWKER CENTRE (BLK 726 CLEMENTI WEST STREET 2) SINGAPORE 120726","0.432067567673053","1"
"2635","104 CLEMENTI ST 14","353 CLEMENTI AVENUE 2 CLEMENTI AVE 2 MARKET/COOKED FOOD CENTRE SINGAPORE 120353","0.97151888665179","1"
"2636","4 JOO CHIAT RD","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.181649735383808","3"
"2637","8 HAIG RD","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.400952184432477","2"
"2638","346 UBI AVE 1","4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004","0.81014845868308","1"
"2639","311 UBI AVE 1","4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004","1.07502955296856","0"
"2640","322 UBI AVE 1","4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004","0.846425450914616","1"
"2641","336 UBI AVE 1","4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004","0.658220449293368","1"
"2642","123 PAYA LEBAR WAY","89 CIRCUIT ROAD MARKET & HAWKER CENTRE (BLK 89 CIRCUIT ROAD) SINGAPORE 370089","0.26182127689281","4"
"2643","119 HOUGANG AVE 1","105 HOUGANG AVENUE 1 HOUGANG 105 HAINANESE VILLAGE CENTRE SINGAPORE 530105","0.265219906470387","2"
"2644","322 HOUGANG AVE 5","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.5079038181836","0"
"2645","130 LOR AH SOO","105 HOUGANG AVENUE 1 HOUGANG 105 HAINANESE VILLAGE CENTRE SINGAPORE 530105","0.511355323101685","2"
"2646","120 HOUGANG AVE 1","105 HOUGANG AVENUE 1 HOUGANG 105 HAINANESE VILLAGE CENTRE SINGAPORE 530105","0.299322476547367","2"
"2647","355 HOUGANG AVE 7","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.96630357914227","0"
"2648","507 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.49315875405087","0"
"2649","707 HOUGANG AVE 2","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","0.857627983476409","1"
"2650","609 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.24391135121487","0"
"2651","712 HOUGANG AVE 2","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","0.771166640121143","1"
"2652","322A JURONG EAST ST 31","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","0.397689427997387","1"
"2653","465 JURONG WEST ST 41","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.532950261663661","1"
"2654","467 JURONG WEST ST 41","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.456818633728957","1"
"2655","40 JLN BAHAGIA","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.489640777131243","3"
"2656","41 JLN BAHAGIA","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.47324310293461","3"
"2657","64 JLN MA'MOR","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.686639783231465","4"
"2658","17 ST. GEORGE'S RD","29 BENDEMEER ROAD BENDEMEER MARKET AND FOOD CENTRE SINGAPORE 330029","0.52671767179254","3"
"2659","16 ST. GEORGE'S RD","29 BENDEMEER ROAD BENDEMEER MARKET AND FOOD CENTRE SINGAPORE 330029","0.576287324819847","3"
"2660","4 LIM CHU KANG RD","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","8.17257077719237","0"
"2661","56 STIRLING RD","159 MEI CHIN ROAD BLK 139 MEI CHIN ROAD SINGAPORE 140159","0.414055491226081","2"
"2662","201 SERANGOON CTRL","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.54849176197776","0"
"2663","206 SERANGOON CTRL","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.30782707458228","0"
"2664","264 TAMPINES ST 21","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.10011629462646","0"
"2665","929 TAMPINES ST 91","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.569555296715118","1"
"2666","463 TAMPINES ST 44","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.90407775032182","0"
"2667","801 TAMPINES AVE 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.763552799054236","1"
"2668","227 TAMPINES ST 23","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.55321003541283","0"
"2669","830 TAMPINES ST 82","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.19989800620075","0"
"2670","438 TAMPINES ST 43","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.83475580440232","0"
"2671","214 TAMPINES ST 23","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.43191095963704","0"
"2672","462 TAMPINES ST 44","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.91471635549819","0"
"2673","856 TAMPINES ST 82","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.27040336045357","0"
"2674","429 TAMPINES ST 41","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.6300122151422","0"
"2675","119 LOR 1 TOA PAYOH","127 LORONG 1 TOA PAYOH TOA PAYOH WEST MARKET AND FOOD COURT SINGAPORE 310127","0.112070313673748","4"
"2676","143 POTONG PASIR AVE 2","22 LORONG 7 TOA PAYOH KIM KEAT PALM MARKET AND FOOD CENTRE SINGAPORE 310022","1.0565373337019","0"
"2677","129 POTONG PASIR AVE 1","22 LORONG 7 TOA PAYOH KIM KEAT PALM MARKET AND FOOD CENTRE SINGAPORE 310022","0.95279926397158","1"
"2678","11 MARSILING DR","590 UPPER THOMSON ROAD SEMBAWANG HILLS FOOD CENTRE SINGAPORE 574419","9.47283087611643","0"
"2679","226 YISHUN ST 21","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.9693843035513","0"
"2680","243 YISHUN RING RD","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.84800394601821","0"
"2681","764 YISHUN ST 72","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","4.995216868504","0"
"2682","270 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.28258466287352","0"
"2683","744 YISHUN ST 72","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.42520778697274","0"
"2684","235 YISHUN ST 21","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.94434604344511","0"
"2685","249 YISHUN AVE 9","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.04096083239008","0"
"2686","728 YISHUN ST 71","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","5.11245210683337","0"
"2687","407 ANG MO KIO AVE 10","409 ANG MO KIO AVENUE 10 DBS ANG MO KIO AVENUE 10 SINGAPORE 560409","0.0907039422752088","3"
"2688","555 ANG MO KIO AVE 10","527 ANG MO KIO AVENUE 10 CHENG SAN MARKET AND COOKED FOOD CENTRE SINGAPORE 560527","0.335121914142532","3"
"2689","411 ANG MO KIO AVE 10","409 ANG MO KIO AVENUE 10 DBS ANG MO KIO AVENUE 10 SINGAPORE 560409","0.0754723412320923","3"
"2690","521 ANG MO KIO AVE 5","527 ANG MO KIO AVENUE 10 CHENG SAN MARKET AND COOKED FOOD CENTRE SINGAPORE 560527","0.335460504537213","3"
"2691","1 EAST COAST RD","50A MARINE TERRACE MARKET & HAWKER CENTRE (BLK 50A MARINE TERRACE) SINGAPORE 441050","1.06062018911445","0"
"2692","531 BEDOK NTH ST 3","538 BEDOK NORTH STREET 3 MARKET & HAWKER CENTRE (BLK 538 BEDOK NORTH STREET 3) SINGAPORE 460538","0.207497429398005","2"
"2693","211 NEW UPP CHANGI RD","208B NEW UPPER CHANGI ROAD HAWKER CENTRE (BLK 208B NEW UPPER CHANGI ROAD) SINGAPORE 462208","0.174865547936194","4"
"2694","117 BEDOK RESERVOIR RD","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.630730217059449","1"
"2695","171 BEDOK STH RD","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.603869702674886","1"
"2696","172 BEDOK STH RD","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.558487144670221","1"
"2697","156 BEDOK STH AVE 3","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.817625959097498","1"
"2698","164 BEDOK STH RD","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.757660625669485","2"
"2699","68 BEDOK STH AVE 3","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.655851607833573","2"
"2700","114 BEDOK RESERVOIR RD","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.543328847528589","1"
"2701","161 BEDOK STH AVE 3","58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058","0.73890258268265","1"
"2702","145 BEDOK RESERVOIR RD","630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630","0.28435595241974","1"
"2703","110 BISHAN ST 12","93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093","1.00778931902738","0"
"2704","406 SIN MING AVE","226D ANG MO KIO AVENUE 1 KEBUN BARU MARKET AND FOOD CENTRE SINGAPORE 564226","0.70773488480234","2"
"2705","408 SIN MING AVE","226D ANG MO KIO AVENUE 1 KEBUN BARU MARKET AND FOOD CENTRE SINGAPORE 564226","0.614785817522413","2"
"2706","402 SIN MING AVE","226D ANG MO KIO AVENUE 1 KEBUN BARU MARKET AND FOOD CENTRE SINGAPORE 564226","0.8408777989711","2"
"2707","339 BT BATOK ST 34","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.63219909783701","0"
"2708","256 BT BATOK EAST AVE 4","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","2.33643686722839","0"
"2709","253 BT BATOK EAST AVE 5","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.3318797230678","0"
"2710","309 BT BATOK ST 31","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.05431241296449","0"
"2711","261 BT BATOK EAST AVE 4","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","2.27702979394792","0"
"2712","535 BT BATOK ST 52","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.90243953736286","0"
"2713","109 BT PURMEI RD","36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036","0.393846012566129","3"
"2714","1 EVERTON PK","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.232734493208858","4"
"2715","72 REDHILL RD","85 REDHILL LANE REDHILL FOOD CENTRE SINGAPORE 150085","0.213869940946282","5"
"2716","49 KIM PONG RD","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.250218822517204","5"
"2717","1 TIONG BAHRU RD","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.137896564310806","4"
"2718","107 BT PURMEI RD","36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036","0.281462714799261","3"
"2719","29 KELANTAN RD","166 JALAN BESAR BERSEH FOOD CENTRE SINGAPORE 208877","0.181053080866089","5"
"2720","535 UPP CROSS ST","531A UPPER CROSS STREET HONG LIM FOOD CENTRE AND MARKET SINGAPORE 051531","0.0950445644267277","7"
"2721","512 WEST COAST DR","503 WEST COAST DRIVE AYER RAJAH FOOD CENTRE SINGAPORE 120503","0.211539456986213","4"
"2722","317 UBI AVE 1","4A EUNOS CRESCENT MARKET & HAWKER CENTRE (BLK 4A EUNOS CRESCENT) SINGAPORE 402004","0.932164587044209","1"
"2723","631 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.38710088496044","0"
"2724","619 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.22653565349064","0"
"2725","333 HOUGANG AVE 5","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.7299025879296","0"
"2726","705 HOUGANG AVE 2","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","0.771058476357982","1"
"2727","615 HOUGANG AVE 8","209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209","1.06811255891263","0"
"2728","250 JURONG EAST ST 24","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","0.265901553743147","2"
"2729","223 JURONG EAST ST 21","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","0.325592564730351","2"
"2730","544 JURONG WEST ST 42","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.42663208783712","1"
"2731","429 JURONG WEST AVE 1","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","0.719394226446666","1"
"2732","33 JLN BAHAGIA","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.549990568361589","3"
"2733","45 JLN BAHAGIA","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.559165372046533","3"
"2734","53 JLN MA'MOR","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.593172874890508","4"
"2735","104 TOWNER RD","90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090","0.498407335915132","2"
"2736","684 RACE COURSE RD","41A CAMBRIDGE ROAD PEK KIO MARKET & FOOD CENTRE SINGAPORE 211041","0.743487470794547","4"
"2737","44 STIRLING RD","159 MEI CHIN ROAD BLK 139 MEI CHIN ROAD SINGAPORE 140159","0.507845378193275","2"
"2738","311 SERANGOON AVE 2","49A SERANGOON GARDEN WAY SINGAPORE 555945","0.999140313944006","1"
"2739","323 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.33748698803367","0"
"2740","228 SERANGOON AVE 4","49A SERANGOON GARDEN WAY SINGAPORE 555945","0.843344164256088","2"
"2741","329 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.47471429444207","0"
"2742","321 SERANGOON AVE 2","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.29608858458644","0"
"2743","322 SERANGOON AVE 3","49A SERANGOON GARDEN WAY SINGAPORE 555945","1.25374792279049","0"
"2744","412 TAMPINES ST 41","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.57485113193914","0"
"2745","211 TAMPINES ST 23","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.48960585650928","0"
"2746","908 TAMPINES AVE 4","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.873992510740168","1"
"2747","126 TAMPINES ST 11","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","0.63514018147843","1"
"2748","414 TAMPINES ST 41","137 TAMPINES STREET 11 TAMPINES ROUND MARKET AND FOOD CENTRE SINGAPORE 521137","1.6214265601097","0"
"2749","220 LOR 8 TOA PAYOH","210 LORONG 8 TOA PAYOH BLK 210 LORONG 8 TOA PAYOH MARKET & FOOD CENTRE SINGAPORE 310210","0.320046846646472","4"
"2750","273 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.31245366426315","0"
"2751","274 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.28881265534004","0"
"2752","266 YISHUN ST 22","628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628","6.23888716000765","0"
