"","Address","nearest_hospital","dist_to_nearest_hospital","hospitals_1km"
"3041","617 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.540532874470054","2"
"3042","729 YISHUN ST 71","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.669609673011301","2"
"3043","717 YISHUN ST 71","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.04063509606573","0"
"3044","439 YISHUN AVE 11","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.946462855770281","1"
"3045","788 YISHUN AVE 2","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.471625263592634","2"
"3046","170 YISHUN AVE 7","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.56466190637195","0"
"3047","140 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.23779665304855","0"
"3048","149 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.32163438280908","0"
"3049","189 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.84148809824524","0"
"3050","170 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.84364962816485","0"
"3051","133 BT BATOK WEST AVE 6","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","0.380108527581493","1"
"3052","338 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.83408992349441","0"
"3053","510 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.44990111337779","0"
"3054","526 BT BATOK ST 51","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.30525166694632","0"
"3055","58 TELOK BLANGAH HTS","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.91632206574439","0"
"3056","48 LENGKOK BAHRU","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.12595093351933","0"
"3057","43 LENGKOK BAHRU","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.12866076644999","0"
"3058","53 LENGKOK BAHRU","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.42097173632873","0"
"3059","274 BANGKIT RD","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.75443615803096","0"
"3060","112 CLEMENTI ST 13","1 JURONG EAST STREET 21 DBS NG TENG FONG HOSPITAL SINGAPORE 609606","3.19673193713575","0"
"3061","335 UBI AVE 1","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.40680918552687","0"
"3062","305 HOUGANG AVE 5","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.93398379561779","0"
"3063","501 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.941478641464077","1"
"3064","134 LOR AH SOO","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.58083929515326","0"
"3065","406 HOUGANG AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.02375502018097","0"
"3066","627 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.529106919007944","1"
"3067","504 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.11292832337574","0"
"3068","616 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.7056968339755","1"
"3069","157 HOUGANG ST 11","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.12784856472996","0"
"3070","441 JURONG WEST AVE 1","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","2.43360948708041","0"
"3071","749 JURONG WEST ST 73","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.91216554852459","0"
"3072","806 KING GEORGE'S AVE","1 FARRER PARK STATION ROAD CONNEXION SINGAPORE 217562","0.915727470904695","2"
"3073","15 BEACH RD","585 NORTH BRIDGE ROAD 24 HOUR WALK-IN CLINIC ACCIDENT & EMERGENCY (RAFFLES HOSPITAL) SINGAPORE 188770","0.705053619683675","1"
"3074","45 HOLLAND DR","5 LOWER KENT RIDGE ROAD DBS NUH MAIN BUILDING SINGAPORE 119074","1.87991346005003","0"
"3075","153 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.682565927984239","1"
"3076","103 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.882485752498396","1"
"3077","829 TAMPINES ST 81","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","1.75821489035318","0"
"3078","843 TAMPINES ST 83","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","1.93719417252812","0"
"3079","61 LOR 5 TOA PAYOH","71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562","1.65809643823793","0"
"3080","71 LOR 4 TOA PAYOH","71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562","1.43540502545274","0"
"3081","267 YISHUN ST 22","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","1.4710109837681","0"
"3082","639 YISHUN ST 61","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.375188689070856","2"
"3083","800 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.80075928496622","2"
"3084","635 YISHUN ST 61","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.532316006675096","2"
"3085","632 YISHUN ST 61","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.609469756272512","2"
"3086","453 ANG MO KIO AVE 10","17 ANG MO KIO AVENUE 9 DBS ANG MO KIO COMMUNITY HOSPITAL SINGAPORE 569766","2.44492503617095","0"
"3087","710 ANG MO KIO AVE 8","17 ANG MO KIO AVENUE 9 DBS ANG MO KIO COMMUNITY HOSPITAL SINGAPORE 569766","1.68678495677514","0"
"3088","86 BEDOK NTH ST 4","2 SIMEI STREET 3 DBS CHANGI GENERAL HOSPITAL SINGAPORE 529889","1.47371468806818","0"
"3089","523 BEDOK NTH ST 3","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","2.1824235074183","0"
"3090","148 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.26020890837495","0"
"3091","175 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.96095379922518","0"
"3092","182 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.95681446270965","0"
"3093","124 BISHAN ST 12","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.60122882029406","0"
"3094","220 BT BATOK EAST AVE 3","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.41451320649234","0"
"3095","311 BT BATOK ST 32","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.35330019947911","0"
"3096","503 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.2976978269003","0"
"3097","509 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.3761838064216","0"
"3098","374 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.34081502419202","0"
"3099","349 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.61635453981266","0"
"3100","410 BT BATOK WEST AVE 4","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.68329796099622","0"
"3101","422 BT BATOK WEST AVE 2","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.45727977427067","0"
"3102","329 BT BATOK ST 33","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.61452727332305","0"
"3103","375 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.33643647502049","0"
"3104","525 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.39354589291257","0"
"3105","514 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.27865906084958","0"
"3106","354 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.55791155589531","0"
"3107","356 BT BATOK ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.67927870468775","0"
"3108","104 GANGSA RD","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.33633507284899","0"
"3109","16 OUTRAM HILL","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.953200376158548","1"
"3110","601 CLEMENTI WEST ST 1","5 LOWER KENT RIDGE ROAD DBS NUH MAIN BUILDING SINGAPORE 119074","2.34908884364212","0"
"3111","105 ALJUNIED CRES","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.99547765667565","0"
"3112","326 HOUGANG AVE 7","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.32111646181845","0"
"3113","604 HOUGANG AVE 4","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.882328477894093","1"
"3114","613 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.800477550951025","1"
"3115","629 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.421364266110883","1"
"3116","523 HOUGANG AVE 6","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.41827632505175","0"
"3117","524 HOUGANG AVE 6","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.42492933236045","0"
"3118","630 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.387205406498992","1"
"3119","632 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.325990620739671","1"
"3120","676 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.687085889613647","1"
"3121","624 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.508118858674472","1"
"3122","508 HOUGANG AVE 10","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.07547989295093","0"
"3123","345 JURONG EAST ST 31","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.30219849226322","0"
"3124","43 TEBAN GDNS RD","1 JURONG EAST STREET 21 DBS NG TENG FONG HOSPITAL SINGAPORE 609606","1.62488791708214","0"
"3125","434 JURONG WEST ST 42","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","2.18945464875112","0"
"3126","3 JLN BATU","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.92669759670317","0"
"3127","39 JLN BAHAGIA","71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562","1.22678011028747","0"
"3128","47 STIRLING RD","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.28548017332638","0"
"3129","154 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.591903878967564","1"
"3130","145 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.790863807490285","1"
"3131","201D TAMPINES ST 21","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","1.30036179791093","0"
"3132","835 TAMPINES ST 83","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","1.96726380177262","0"
"3133","127 POTONG PASIR AVE 1","71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562","2.56017420033093","0"
"3134","240 LOR 1 TOA PAYOH","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.45458722064989","0"
"3135","642 YISHUN ST 61","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.31223665734179","2"
"3136","165 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.4678977854201","0"
"3137","615 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.50244916258203","2"
"3138","621 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.612114966434513","2"
"3139","761 YISHUN ST 72","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.479009374728947","2"
"3140","716 YISHUN ST 71","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.12179367167315","0"
"3141","655 YISHUN AVE 4","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.251197924989122","2"
"3142","173 YISHUN AVE 7","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.62963678850304","0"
"3143","794 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.702448866608458","2"
"3144","790 YISHUN AVE 2","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.568412444248614","2"
"3145","175 YISHUN AVE 7","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.62924291914542","0"
"3146","258 ANG MO KIO AVE 4","17 ANG MO KIO AVENUE 9 DBS ANG MO KIO COMMUNITY HOSPITAL SINGAPORE 569766","1.62710629792344","0"
"3147","168 BEDOK STH AVE 3","2 SIMEI STREET 3 DBS CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.36236014256875","0"
"3148","142 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.31675795506881","0"
"3149","63 NEW UPP CHANGI RD","2 SIMEI STREET 3 DBS CHANGI GENERAL HOSPITAL SINGAPORE 529889","2.15815058471348","0"
"3150","524 BEDOK NTH ST 3","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","2.16009734067047","0"
"3151","146 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.17997389247219","0"
"3152","136 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.09791300661737","0"
"3153","137 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.12759919241234","0"
"3154","112 BISHAN ST 12","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.38626063076973","0"
"3155","177 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.89245043481424","0"
"3156","126 BISHAN ST 12","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.67885605316892","0"
"3157","168 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.93541554840621","0"
"3158","102 BISHAN ST 12","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.20717006810277","0"
"3159","173 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.96205780810819","0"
"3160","181 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.88377845867593","0"
"3161","534 BT BATOK ST 51","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.15394863342713","0"
"3162","224 BT BATOK ST 21","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.17445485761112","0"
"3163","314 BT BATOK ST 32","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.30616727999398","0"
"3164","501 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.44172863221726","0"
"3165","524 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.44426368486807","0"
"3166","512 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.2760456306329","0"
"3167","35 LIM LIAK ST","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.801263620720879","2"
"3168","44 MOH GUAN TER","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.731701333244256","2"
"3169","38 KIM PONG RD","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.804348655864312","2"
"3170","49 HOY FATT RD","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.2108115262802","0"
"3171","325 CLEMENTI AVE 5","5 LOWER KENT RIDGE ROAD DBS NUH MAIN BUILDING SINGAPORE 119074","2.96417314474349","0"
"3172","3 HAIG RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.38549509706155","0"
"3173","11 EUNOS CRES","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","0.91504196005208","1"
"3174","331 UBI AVE 1","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.42296800154375","0"
"3175","689 HOUGANG ST 61","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.988854437197263","1"
"3176","254 HOUGANG AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.98234667447645","0"
"3177","502 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.986484934067252","1"
"3178","622 HOUGANG AVE 8","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.57374931939908","1"
"3179","54 TEBAN GDNS RD","1 JURONG EAST STREET 21 DBS NG TENG FONG HOSPITAL SINGAPORE 609606","1.73302883914105","0"
"3180","519 JURONG WEST ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","2.77470680450153","0"
"3181","423 JURONG WEST AVE 1","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.86906341162397","0"
"3182","492 JURONG WEST ST 41","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.93996340969312","0"
"3183","106 PASIR RIS ST 12","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","3.09180613218476","0"
"3184","41 STIRLING RD","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.3330918791329","0"
"3185","144 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.734986150319755","1"
"3186","128 POTONG PASIR AVE 1","71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562","2.57357274304607","0"
"3187","748 YISHUN ST 72","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.593681271991634","2"
"3188","638 YISHUN ST 61","90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828","0.410540903474914","2"
"3189","808 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.03537838708708","0"
"3190","629 YISHUN ST 61","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.600412570671733","2"
"3191","795 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.691457126061212","2"
"3192","796 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.618318481192612","2"
"3193","799 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.73011101652038","2"
"3194","809 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.07477687925047","0"
"3195","810 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","1.0400368619663","0"
"3196","812 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.928874139248768","2"
"3197","624 YISHUN RING RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","0.65972877978695","2"
"3198","60 CHAI CHEE RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.68470873419568","0"
"3199","518 BEDOK NTH AVE 2","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895","2.53955204511724","0"
"3200","138 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.16867721305856","0"
"3201","133 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.92903405166498","0"
"3202","130 BEDOK RESERVOIR RD","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.05737391762967","0"
"3203","196 BISHAN ST 13","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.61501918890029","0"
"3204","101 BISHAN ST 12","820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623","1.24033855174258","0"
"3205","505 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.30435167272962","0"
"3206","348 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.68174712745307","0"
"3207","511 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.33844043540678","0"
"3208","532 BT BATOK ST 51","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.11845521528716","0"
"3209","351 BT BATOK ST 34","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.5884189934689","0"
"3210","542 BT BATOK ST 52","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","1.10705019207587","0"
"3211","50 MOH GUAN TER","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.727648013807201","2"
"3212","3 TIONG BAHRU RD","1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608","0.87064843615424","1"
"3213","50 HOY FATT RD","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.18442932763182","0"
"3214","51 LENGKOK BAHRU","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.27377522638897","0"
"3215","229 PENDING RD","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.34973312954485","0"
"3216","102 GANGSA RD","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.37530978073065","0"
"3217","217 PETIR RD","2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674","4.48570960794497","0"
"3218","321 UBI AVE 1","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","1.56797219247225","0"
"3219","131 GEYLANG EAST AVE 1","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.51175227034689","0"
"3220","133 GEYLANG EAST AVE 1","321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990","2.65998719588793","0"
"3221","323 HOUGANG AVE 5","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.26029233703757","0"
"3222","356 HOUGANG AVE 7","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.30904717128812","0"
