"","Address","nearest_hospital","dist_to_nearest_hospital","hospitals_1km"
"1492","78 MARINE DR","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.50364426826363","0"
"1493","72 MARINE DR","321 JOO CHIAT PLACE CHANGI GENERAL HOSPITAL, WARD 3B @ PARKWAY EAST HOSPITAL SINGAPORE 427990","1.20005420942527","0"
"1494","560 PASIR RIS ST 51","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.79242952168252","0"
"1495","768 PASIR RIS ST 71","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.02836995928236","0"
"1496","723 PASIR RIS ST 72","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.5455210359669","0"
"1497","115 PASIR RIS ST 11","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.09997557631862","0"
"1498","411 PASIR RIS DR 6","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.47942102476102","0"
"1499","476 PASIR RIS DR 6","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.87188021704013","0"
"1500","574 PASIR RIS ST 53","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.63316861377338","0"
"1501","754 PASIR RIS ST 71","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.27625043199304","0"
"1502","760 PASIR RIS ST 71","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.22008767035289","0"
"1503","146 PASIR RIS ST 11","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","2.68373965903738","0"
"1504","634 PASIR RIS DR 1","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.09266807420259","0"
"1505","417 PASIR RIS DR 6","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.44145426473054","0"
"1506","273 PASIR RIS ST 21","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.08202682447543","0"
"1507","746 PASIR RIS ST 71","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.37912462201124","0"
"1508","644 PASIR RIS DR 10","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.23337656670032","0"
"1509","267 PASIR RIS ST 21","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.14731453299724","0"
"1510","710 PASIR RIS ST 72","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.65094529393386","0"
"1511","203 PASIR RIS ST 21","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.16812025437482","0"
"1512","651 PASIR RIS DR 10","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","4.32276110866637","0"
"1513","246 PASIR RIS ST 21","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.60272247521597","0"
"1514","456 PASIR RIS DR 4","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.54199580818459","0"
"1515","101 PASIR RIS ST 12","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.00286304760142","0"
"1516","544 PASIR RIS ST 51","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.05568817300871","0"
"1517","448 PASIR RIS DR 6","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.37213152244322","0"
"1518","779 PASIR RIS ST 71","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.7828110315008","0"
"1519","604 ELIAS RD","8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY CHAPEL SINGAPORE 529895","3.89206267395333","0"
"1520","175A PUNGGOL FIELD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.81080444177934","0"
"1521","134 EDGEDALE PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.92430308824636","0"
"1522","126A EDGEDALE PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","2.04276606233506","0"
"1523","604B PUNGGOL RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.85849100478657","0"
"1524","635A PUNGGOL DR","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.42311673376468","0"
"1525","641A PUNGGOL DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","2.71258665146074","0"
"1526","603B PUNGGOL RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.93012004057679","0"
"1527","268C PUNGGOL FIELD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.04492759082817","0"
"1528","613C PUNGGOL DR","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.00626038425566","0"
"1529","617D PUNGGOL DR","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.33820473099443","0"
"1530","615A EDGEFIELD PLAINS","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.08753804840458","0"
"1531","612D PUNGGOL DR","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.94539597083452","0"
"1532","267A PUNGGOL FIELD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.1226182810711","0"
"1533","305A PUNGGOL RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.88007023247522","0"
"1534","303B PUNGGOL CTRL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.69993736011558","0"
"1535","289D PUNGGOL PL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.40125482414783","0"
"1536","288C PUNGGOL PL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.43298930275152","0"
"1537","109B EDGEDALE PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.85246436347791","0"
"1538","138 EDGEDALE PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.87677162623233","0"
"1539","110D PUNGGOL FIELD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.91624135275129","0"
"1540","117 EDGEFIELD PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.52435597122634","0"
"1541","176D EDGEFIELD PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.8746967603465","0"
"1542","649 PUNGGOL CTRL","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","2.46058875947429","0"
"1543","103A EDGEFIELD PLAINS","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.37722726621354","0"
"1544","173B PUNGGOL FIELD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.91519740188272","0"
"1545","185 EDGEFIELD PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.95582312776398","0"
"1546","173D PUNGGOL FIELD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.98595044313098","0"
"1547","638C PUNGGOL DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","2.56261823711854","0"
"1548","160A PUNGGOL CTRL","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","2.52948572997316","0"
"1549","294 PUNGGOL CTRL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.53720326401466","0"
"1550","298 PUNGGOL CTRL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.63392226260474","0"
"1551","267C PUNGGOL FIELD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.14401345065876","0"
"1552","288A PUNGGOL PL","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.37401961356459","0"
"1553","190 PUNGGOL CTRL","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.97589178069777","0"
"1554","111 EDGEFIELD PLAINS","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.53404797881859","0"
"1555","92 C'WEALTH DR","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","2.11816640484242","0"
"1556","4 GHIM MOH RD","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","2.14183329436147","0"
"1557","4 HOLLAND CL","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","2.00599630948821","0"
"1558","28C DOVER CRES","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.2557131749737","0"
"1559","89 TANGLIN HALT RD","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","1.62704337541133","0"
"1560","22 GHIM MOH LINK","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.66727056759405","0"
"1561","28B DOVER CRES","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.2361619954376","0"
"1562","18C HOLLAND DR","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.97685958317197","0"
"1563","27 DOVER CRES","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.24528759256435","0"
"1564","28D DOVER CRES","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.29772422418786","0"
"1565","7 C'WEALTH AVE","5 LOWER KENT RIDGE ROAD DBS NUH KENT RIDGE WING SINGAPORE 119074","1.81545535444992","0"
"1566","150 MEI LING ST","378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964","0.96477334622442","1"
"1567","482 ADMIRALTY LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","4.27857398095136","0"
"1568","485 ADMIRALTY LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","4.34505928979665","0"
"1569","329 SEMBAWANG CL","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.32671182148013","0"
"1570","479 SEMBAWANG DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.98482711371472","0"
"1571","406 SEMBAWANG DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.95276508537035","0"
"1572","507C WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.47065401834941","0"
"1573","490 ADMIRALTY LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","4.15639790587681","0"
"1574","509A WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.74414937871194","0"
"1575","503B CANBERRA LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.41147002884042","0"
"1576","508B WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.69096269992251","0"
"1577","352C CANBERRA RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.49005213802098","0"
"1578","401 ADMIRALTY LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","4.14932562169631","0"
"1579","407 SEMBAWANG DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.99773568586965","0"
"1580","412 SEMBAWANG DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.78287782593074","0"
"1581","510B WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.78805261708537","0"
"1582","484 ADMIRALTY LINK","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","4.43873997714904","0"
"1583","504D MONTREAL DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.32250777619259","0"
"1584","357B ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.68816234774824","0"
"1585","501A WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.61552738708536","0"
"1586","321 SEMBAWANG CL","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.24168327842143","0"
"1587","360B ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.70491979687449","0"
"1588","353C ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.50593586119931","0"
"1589","506A WELLINGTON CIRCLE","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.47211472535752","0"
"1590","469 ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.77721722458202","0"
"1591","408 SEMBAWANG DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.95523187110095","0"
"1592","468C ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.86314911989537","0"
"1593","357C ADMIRALTY DR","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.63256018468234","0"
"1594","339A SEMBAWANG CL","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.45375181561347","0"
"1595","308 CANBERRA RD","2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024","3.04649435244982","0"
"1596","439B SENGKANG WEST AVE","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.64845063750474","0"
"1597","295B COMPASSVALE CRES","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","0.86441783830283","2"
"1598","185D RIVERVALE CRES","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.48644525861172","0"
"1599","295A COMPASSVALE CRES","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","0.79124339813171","2"
"1600","188C RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.31799715119124","0"
"1601","407A FERNVALE RD","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.8310579998325","0"
"1602","304B ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.756975845801621","2"
"1603","104 RIVERVALE WALK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.5705896951837","0"
"1604","203E COMPASSVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.7714465025174","2"
"1605","408A FERNVALE RD","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.87103242137195","0"
"1606","318A ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.370326269117079","2"
"1607","408C FERNVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.91465932371899","0"
"1608","207A COMPASSVALE LANE","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.13825648883225","0"
"1609","441C FERNVALE RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.0260783760838","0"
"1610","411A FERNVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.83895491231212","0"
"1611","270A SENGKANG CTRL","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.961671278249397","1"
"1612","259B COMPASSVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.503567702810108","2"
"1613","443C FERNVALE RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","2.18257049797746","0"
"1614","439A SENGKANG WEST AVE","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.70022817195946","0"
"1615","410A FERNVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.95661038806794","0"
"1616","434B FERNVALE RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.79097078548552","0"
"1617","435B FERNVALE RD","1 ANCHORVALE STREET SENGKANG GENERAL HOSPITAL SINGAPORE 544835","1.79887431686889","0"
"1618","212C COMPASSVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.28508213972534","0"
"1619","264B COMPASSVALE BOW","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.50128595589626","0"
"1620","265A COMPASSVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.36306767997445","0"
"1621","265D COMPASSVALE BOW","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.42592616859741","0"
"1622","272C SENGKANG CTRL","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.1198207524999","0"
"1623","264D COMPASSVALE BOW","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.4570697750602","0"
"1624","277A COMPASSVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.39410415997013","0"
"1625","273C COMPASSVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.09182433708206","0"
"1626","183B RIVERVALE CRES","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.73808035966173","0"
"1627","308A ANCHORVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.928113211468768","2"
"1628","192A RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.16480284724201","0"
"1629","303A ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.841058673480341","2"
"1630","122A SENGKANG EAST WAY","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.6829094155079","0"
"1631","116B RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.71465579507219","0"
"1632","157D RIVERVALE CRES","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.79536398884953","0"
"1633","309B ANCHORVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.855790245925117","2"
"1634","117C RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.66689902965198","0"
"1635","292B COMPASSVALE ST","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.650803047196903","2"
"1636","224C COMPASSVALE WALK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.853881260120383","1"
"1637","252 COMPASSVALE ST","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.86728206661821","2"
"1638","200A SENGKANG EAST RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.819939658366064","2"
"1639","302A ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.775864943818647","2"
"1640","200B SENGKANG EAST RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.805832527711119","2"
"1641","316A ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.446442626529653","2"
"1642","405B FERNVALE LANE","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.94809775316318","0"
"1643","241 COMPASSVALE WALK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.708809904260657","2"
"1644","260B SENGKANG EAST WAY","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.26345010887777","2"
"1645","212A COMPASSVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.17189381705899","0"
"1646","316B ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.492447264903604","2"
"1647","189A RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.23443126108664","0"
"1648","135 RIVERVALE ST","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.5031751137732","0"
"1649","189B RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.19452990932694","0"
"1650","314D ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.525589282638332","2"
"1651","315B ANCHORVALE RD","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.571663160701336","2"
"1652","225C COMPASSVALE WALK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.927388512876913","1"
"1653","202A COMPASSVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.661377905093814","2"
"1654","316C ANCHORVALE LINK","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.530636484132663","2"
"1655","250D COMPASSVALE ST","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.768059197846557","2"
"1656","120B RIVERVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","1.58212248768237","0"
"1657","320C ANCHORVALE DR","110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886","0.38811982700425","2"
"1658","108 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.793167361384418","1"
"1659","113 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.921014095064958","1"
"1660","105 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.896116293039469","1"
"1661","153 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.682565845582714","1"
"1662","215 SERANGOON AVE 4","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.66257692175209","0"
"1663","253 SERANGOON CTRL DR","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.20293897791908","0"
"1664","323 SERANGOON AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.51750790641783","0"
"1665","203 SERANGOON CTRL","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.28710165543341","0"
"1666","103 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.882485752498396","1"
"1667","126 SERANGOON NTH AVE 1","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.9601572197551","1"
"1668","528 SERANGOON NTH AVE 4","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.659545546649287","1"
"1669","226 SERANGOON AVE 4","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.87662283187654","0"
"1670","554 SERANGOON NTH AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","0.854907175272194","1"
"1671","224 SERANGOON AVE 4","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","1.83940533086351","0"
"1672","308 SERANGOON AVE 2","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.40379544667469","0"
"1673","335 SERANGOON AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.63565233839692","0"
"1674","328 SERANGOON AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.65419585881341","0"
"1675","232 SERANGOON AVE 3","5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530","2.18964330384481","0"
